province,year,crop_name,area,production,yield,q_cv_group,q_area_coverage,q_n_regions_used,q_n_expected_regions,q_n_missing_regions,q_n_structural_zero_regions,q_source_status,q_apy_incoherent,q_calculated_region
Nuoro,2016,Soft wheat,28.0,39.2,1.4000000000000001,SARDEGNA,0.20258260142199916,1,2,1,0,missing_source_data,False,False
Nuoro,2017,Durum wheat,619.0,1329.0,2.147011308562197,SARDEGNA,0.9999999999999999,2,2,0,0,complete,False,False
Nuoro,2017,Grain maize,66.0,491.6,7.448484848484849,SARDEGNA,1.0,2,2,0,0,complete,False,False
Nuoro,2017,Soft wheat,15.0,21.0,1.4,SARDEGNA,0.20258260142199916,1,2,1,0,missing_source_data,False,False
Nuoro,2018,Durum wheat,165.10999999999999,403.15000000000003,2.4417055296469026,SARDEGNA,0.9999999999999999,2,2,0,0,complete,False,False
Nuoro,2018,Grain maize,42.0,307.7,7.326190476190476,SARDEGNA,0.7495664885532426,1,2,1,0,missing_source_data,False,False
Nuoro,2018,Soft wheat,8.0,8.9,1.1125,SARDEGNA,0.20258260142199916,1,2,1,0,missing_source_data,False,False
Nuoro,2019,Durum wheat,136.0,318.2,2.3397058823529413,SARDEGNA,0.7756900892901832,1,1,0,0,complete,False,False
Nuoro,2019,Grain maize,50.0,382.0,7.64,SARDEGNA,0.7495664885532426,1,1,0,0,complete,False,False
Nuoro,2019,Soft wheat,8.0,9.4,1.175,SARDEGNA,0.20258260142199916,1,1,0,0,complete,False,False
Nuoro,2020,Durum wheat,144.0,299.3,2.0784722222222225,SARDEGNA,0.7756900892901832,1,2,1,0,missing_source_data,False,False
Nuoro,2020,Grain maize,47.0,393.0,8.361702127659575,SARDEGNA,0.7495664885532426,1,2,1,0,missing_source_data,False,False
Nuoro,2020,Soft wheat,5.53,4.43,0.8010849909584086,SARDEGNA,1.0,2,2,0,0,complete,False,False
Nuoro,2021,Durum wheat,157.0,359.4,2.2891719745222927,SARDEGNA,0.7756900892901832,1,1,0,0,complete,False,False
Nuoro,2021,Grain maize,48.0,428.0,8.916666666666666,SARDEGNA,0.7495664885532426,1,1,0,0,complete,False,False
Nuoro,2021,Soft wheat,8.0,9.4,1.175,SARDEGNA,0.20258260142199916,1,1,0,0,complete,False,False
Nuoro,2022,Durum wheat,156.0,262.8,1.6846153846153846,SARDEGNA,0.7756900892901832,1,1,0,0,complete,False,False
Nuoro,2022,Grain maize,63.0,578.0,9.174603174603174,SARDEGNA,0.7495664885532426,1,1,0,0,complete,False,False
Nuoro,2022,Soft wheat,12.0,15.6,1.3,SARDEGNA,0.20258260142199916,1,1,0,0,complete,False,False
Oristano,1995,Durum wheat,12525.73,9986.42,0.7972724942977376,SARDEGNA,1.0,1,1,0,0,complete,False,True
Oristano,1995,Grain maize,1195.83,8903.4,7.445372670028348,SARDEGNA,1.0,1,1,0,0,complete,False,True
Oristano,1996,Durum wheat,11786.62,31499.68,2.672494744040276,SARDEGNA,1.0,1,1,0,0,complete,False,True
Oristano,1996,Grain maize,1237.84,11046.4,8.923932010599108,SARDEGNA,1.0,1,1,0,0,complete,False,True
Oristano,1997,Durum wheat,11350.04,10359.77,0.9127518493326895,SARDEGNA,1.0,1,1,0,0,complete,False,True
Oristano,1997,Grain maize,1530.83,14003.26,9.147495149690037,SARDEGNA,1.0,1,1,0,0,complete,False,True
Oristano,1998,Durum wheat,11360.19,28115.6,2.4749233947671647,SARDEGNA,1.0,1,1,0,0,complete,False,True
Oristano,1999,Durum wheat,12465.48,22944.02,1.8406046137011973,SARDEGNA,1.0,1,1,0,0,complete,False,True
Oristano,1999,Grain maize,1246.82,11104.41,8.906185335493495,SARDEGNA,1.0,1,1,0,0,complete,False,True
Oristano,2000,Durum wheat,15363.97,15596.19,1.0151145830146766,SARDEGNA,1.0,1,1,0,0,complete,False,True
Oristano,2000,Grain maize,1207.91,10467.13,8.665488322805507,SARDEGNA,1.0,1,1,0,0,complete,False,True
Oristano,2001,Durum wheat,15382.66,20142.75,1.3094451804824394,SARDEGNA,1.0,1,1,0,0,complete,False,True
Oristano,2001,Grain maize,1011.23,9072.66,8.971905501221284,SARDEGNA,1.0,1,1,0,0,complete,False,True
Oristano,2002,Durum wheat,20382.66,28578.48,1.4020976653685044,SARDEGNA,1.0,1,1,0,0,complete,False,True
Oristano,2002,Grain maize,809.89,7331.48,9.052439220141006,SARDEGNA,1.0,1,1,0,0,complete,False,True
Oristano,2003,Durum wheat,20491.29,30810.5,1.503590061923871,SARDEGNA,1.0,1,1,0,0,complete,False,True
Oristano,2003,Grain maize,777.71,6552.05,8.424798446721786,SARDEGNA,1.0,1,1,0,0,complete,False,True
Oristano,2004,Durum wheat,23053.78,59977.81,2.6016475389285403,SARDEGNA,1.0,1,1,0,0,complete,False,True
Oristano,2004,Grain maize,790.25,6710.5,8.491616577032584,SARDEGNA,1.0,1,1,0,0,complete,False,True
Oristano,2005,Durum wheat,22591.86,42449.27,1.8789630424409498,SARDEGNA,1.0,1,1,0,0,complete,False,True
Oristano,2005,Grain maize,780.07,6611.71,8.475790634173856,SARDEGNA,1.0,1,1,0,0,complete,False,True
Oristano,2006,Durum wheat,18073.42,36390.67,2.0134910824846655,SARDEGNA,1.0,1,1,0,0,complete,False,True
Oristano,2006,Grain maize,785.07,6604.08,8.412090641598837,SARDEGNA,1.0,1,1,0,0,complete,False,True
Oristano,2007,Durum wheat,18060.95,38626.6,2.138680412713617,SARDEGNA,1.0,1,1,0,0,complete,False,True
Oristano,2007,Grain maize,785.16,5289.9,6.737352896224973,SARDEGNA,1.0,1,1,0,0,complete,False,True
Oristano,2008,Durum wheat,16946.0,36433.9,2.15,SARDEGNA,1.0,1,1,0,0,complete,False,False
Oristano,2008,Grain maize,543.0,8938.0,16.460405156537753,SARDEGNA,1.0,1,1,0,0,complete,False,False
Oristano,2008,Soft wheat,2.0,3.6,1.8,SARDEGNA,1.0,1,1,0,0,complete,False,False
Oristano,2009,Durum wheat,6684.0,11745.5,1.757256134051466,SARDEGNA,1.0,1,1,0,0,complete,False,False
Oristano,2009,Grain maize,78.0,767.5,9.83974358974359,SARDEGNA,1.0,1,1,0,0,complete,False,False
Oristano,2010,Durum wheat,5338.0,9867.0,1.8484451105282877,SARDEGNA,1.0,1,1,0,0,complete,False,False
Oristano,2011,Durum wheat,5100.0,9870.0,1.9352941176470588,SARDEGNA,1.0,1,1,0,0,complete,False,False
Oristano,2011,Grain maize,184.0,1730.0,9.402173913043478,SARDEGNA,1.0,1,1,0,0,complete,False,False
Oristano,2012,Durum wheat,5516.0,14213.7,2.5768129079042787,SARDEGNA,1.0,1,1,0,0,complete,False,False
Oristano,2012,Grain maize,293.0,3080.0,10.511945392491468,SARDEGNA,1.0,1,1,0,0,complete,False,False
Oristano,2013,Durum wheat,5318.0,11316.9,2.1280368559608873,SARDEGNA,1.0,1,1,0,0,complete,True,False
Oristano,2013,Grain maize,224.0,2212.2,9.875892857142857,SARDEGNA,1.0,1,1,0,0,complete,False,False
Oristano,2014,Durum wheat,5562.0,11516.7,2.070604099244876,SARDEGNA,1.0,1,1,0,0,complete,False,False
Oristano,2014,Grain maize,402.0,3819.0,9.5,SARDEGNA,1.0,1,1,0,0,complete,False,False
Oristano,2015,Durum wheat,5465.0,12349.1,2.2596706312900277,SARDEGNA,1.0,1,1,0,0,complete,False,False
Oristano,2015,Grain maize,430.0,4085.0,9.5,SARDEGNA,1.0,1,1,0,0,complete,False,False
Oristano,2016,Durum wheat,5957.0,16825.6,2.82450898103072,SARDEGNA,1.0,1,1,0,0,complete,False,False
Oristano,2016,Grain maize,240.0,2115.4,8.814166666666667,SARDEGNA,1.0,1,1,0,0,complete,False,False
Oristano,2016,Soft wheat,8.0,12.0,1.5,SARDEGNA,1.0,1,1,0,0,complete,False,False
Oristano,2017,Durum wheat,2863.0,7578.4,2.6470136220747467,SARDEGNA,1.0,1,1,0,0,complete,False,False
Oristano,2017,Grain maize,1350.0,10800.0,8.0,SARDEGNA,1.0,1,1,0,0,complete,False,False
Oristano,2017,Soft wheat,5.0,7.5,1.5,SARDEGNA,1.0,1,1,0,0,complete,False,False
Oristano,2018,Durum wheat,2214.3,8160.11,3.685187192340694,SARDEGNA,1.0,1,1,0,0,complete,False,False
Oristano,2018,Grain maize,1400.0,10799.6,7.714,SARDEGNA,1.0,1,1,0,0,complete,False,False
Oristano,2018,Soft wheat,19.0,17.5,0.9210526315789473,SARDEGNA,1.0,1,1,0,0,complete,False,False
Oristano,2019,Durum wheat,2054.0,6125.0,2.9819863680623175,SARDEGNA,1.0,1,1,0,0,complete,False,False
Oristano,2019,Grain maize,1800.0,16200.0,9.0,SARDEGNA,1.0,1,1,0,0,complete,False,False
Oristano,2019,Soft wheat,400.0,1000.0,2.5,SARDEGNA,1.0,1,1,0,0,complete,False,False
Oristano,2020,Durum wheat,1566.0,3795.2,2.423499361430396,SARDEGNA,1.0,1,1,0,0,complete,False,False
Oristano,2020,Grain maize,1800.0,16200.0,9.0,SARDEGNA,1.0,1,1,0,0,complete,False,False
Oristano,2020,Soft wheat,303.0,705.4,2.328052805280528,SARDEGNA,1.0,1,1,0,0,complete,False,False
Oristano,2021,Durum wheat,2654.0,9968.8,3.7561416729464954,SARDEGNA,1.0,1,1,0,0,complete,False,False
Oristano,2021,Grain maize,1800.0,16200.0,9.0,SARDEGNA,1.0,1,1,0,0,complete,False,False
Oristano,2021,Soft wheat,200.0,700.0,3.5,SARDEGNA,1.0,1,1,0,0,complete,False,False
Oristano,2022,Durum wheat,5882.0,17106.7,2.9083134988099286,SARDEGNA,1.0,1,1,0,0,complete,False,False
Oristano,2022,Grain maize,1806.0,16253.1,8.999501661129568,SARDEGNA,1.0,1,1,0,0,complete,False,False
Oristano,2022,Soft wheat,218.0,752.3,3.4509174311926603,SARDEGNA,1.0,1,1,0,0,complete,False,False
Padova,1995,Durum wheat,20.0,104.0,5.2,Padova,1.0,1,1,0,0,complete,False,False
Padova,1995,Grain maize,58337.0,437527.5,7.5,Padova,1.0,1,1,0,0,complete,False,False
Padova,1995,Soft wheat,18000.0,105014.0,5.8341111111111115,Padova,1.0,1,1,0,0,complete,False,False
Padova,1996,Durum wheat,20.0,100.0,5.0,Padova,1.0,1,1,0,0,complete,False,False
Padova,1996,Grain maize,64065.0,608617.5,9.5,Padova,1.0,1,1,0,0,complete,False,False
Padova,1996,Soft wheat,14856.0,76792.0,5.169089929994615,Padova,1.0,1,1,0,0,complete,False,False
Padova,1997,Durum wheat,15.0,75.0,5.0,Padova,1.0,1,1,0,0,complete,False,False
Padova,1997,Grain maize,64563.0,546817.5,8.469518145067608,Padova,1.0,1,1,0,0,complete,True,False
Padova,1997,Soft wheat,8460.0,50360.0,5.952718676122932,Padova,1.0,1,1,0,0,complete,False,False
Padova,1998,Durum wheat,15.0,82.5,5.5,Padova,1.0,1,1,0,0,complete,False,False
Padova,1998,Grain maize,64555.0,596400.0,9.238633723181783,Padova,1.0,1,1,0,0,complete,True,False
Padova,1998,Soft wheat,7870.0,46230.0,5.87420584498094,Padova,1.0,1,1,0,0,complete,False,False
Padova,1999,Durum wheat,15.0,82.5,5.5,Padova,1.0,1,1,0,0,complete,False,False
Padova,1999,Grain maize,70400.0,596400.0,8.471590909090908,Padova,1.0,1,1,0,0,complete,False,False
Padova,1999,Soft wheat,8563.0,52044.9,6.077881583557165,Padova,1.0,1,1,0,0,complete,False,False
Padova,2000,Durum wheat,9.0,49.5,5.5,Padova,1.0,1,1,0,0,complete,False,False
Padova,2000,Grain maize,74371.0,630053.5,8.471763187263853,Padova,1.0,1,1,0,0,complete,False,False
Padova,2000,Soft wheat,4355.0,26495.0,6.083811710677383,Padova,1.0,1,1,0,0,complete,False,False
Padova,2001,Durum wheat,9.0,49.5,5.5,Padova,1.0,1,1,0,0,complete,False,False
Padova,2001,Grain maize,69135.0,587217.5,8.493780284949736,Padova,1.0,1,1,0,0,complete,False,False
Padova,2001,Soft wheat,8798.0,55251.4,6.279995453512162,Padova,1.0,1,1,0,0,complete,False,False
Padova,2002,Durum wheat,100.0,550.0,5.5,Padova,1.0,1,1,0,0,complete,False,False
Padova,2002,Grain maize,68146.0,578792.2,8.493414140228333,Padova,1.0,1,1,0,0,complete,False,False
Padova,2002,Soft wheat,15000.0,94226.0,6.281733333333333,Padova,1.0,1,1,0,0,complete,False,False
Padova,2003,Durum wheat,100.0,500.0,5.0,Padova,1.0,1,1,0,0,complete,False,False
Padova,2003,Grain maize,61535.0,365899.7,5.946204599008694,Padova,1.0,1,1,0,0,complete,False,False
Padova,2003,Soft wheat,10000.0,56131.5,5.61315,Padova,1.0,1,1,0,0,complete,False,False
Padova,2004,Durum wheat,107.0,568.1,5.309345794392524,Padova,1.0,1,1,0,0,complete,False,False
Padova,2004,Grain maize,65471.0,675841.9,10.322767332101236,Padova,1.0,1,1,0,0,complete,False,False
Padova,2004,Soft wheat,10905.0,64924.6,5.9536542870243006,Padova,1.0,1,1,0,0,complete,False,False
Padova,2005,Durum wheat,110.0,581.8,5.289090909090909,Padova,1.0,1,1,0,0,complete,False,False
Padova,2005,Grain maize,65468.0,666457.2,10.179892466548543,Padova,1.0,1,1,0,0,complete,False,False
Padova,2005,Soft wheat,10905.0,63599.6,5.832150389729482,Padova,1.0,1,1,0,0,complete,False,False
Padova,2006,Durum wheat,115.0,725.3,6.30695652173913,Padova,1.0,1,1,0,0,complete,False,False
Padova,2006,Grain maize,63935.0,526795.4,8.239546414327052,Padova,1.0,1,1,0,0,complete,False,False
Padova,2006,Soft wheat,11453.0,77915.5,6.803064699205448,Padova,1.0,1,1,0,0,complete,False,False
Padova,2007,Durum wheat,117.0,651.6,5.569230769230769,Padova,1.0,1,1,0,0,complete,False,False
Padova,2007,Grain maize,65300.0,611538.0,9.365053598774885,Padova,1.0,1,1,0,0,complete,False,False
Padova,2007,Soft wheat,11680.0,71188.5,6.094905821917808,Padova,1.0,1,1,0,0,complete,False,False
Padova,2008,Durum wheat,572.0,3332.9,5.826748251748252,Padova,1.0,1,1,0,0,complete,False,False
Padova,2008,Grain maize,49667.0,496223.0,9.991000060402278,Padova,1.0,1,1,0,0,complete,False,False
Padova,2008,Soft wheat,23931.0,150885.0,6.305001880406167,Padova,1.0,1,1,0,0,complete,False,False
Padova,2009,Durum wheat,264.0,1459.6,5.528787878787878,Padova,1.0,1,1,0,0,complete,False,False
Padova,2009,Grain maize,52150.0,480562.2,9.21499904122723,Padova,1.0,1,1,0,0,complete,False,False
Padova,2009,Soft wheat,23197.0,139506.8,6.014001810578954,Padova,1.0,1,1,0,0,complete,False,False
Padova,2010,Durum wheat,602.0,3303.8,5.488039867109634,Padova,1.0,1,1,0,0,complete,False,False
Padova,2010,Grain maize,52095.0,485004.4,9.309999040214992,Padova,1.0,1,1,0,0,complete,False,False
Padova,2010,Soft wheat,21583.0,120562.7,5.586002872631237,Padova,1.0,1,1,0,0,complete,False,False
Padova,2011,Durum wheat,460.0,2550.0,5.543478260869565,Padova,1.0,1,1,0,0,complete,False,False
Padova,2011,Grain maize,54747.0,591858.8,10.810798765229146,Padova,1.0,1,1,0,0,complete,False,False
Padova,2011,Soft wheat,18595.0,114866.1,6.177257327238506,Padova,1.0,1,1,0,0,complete,False,False
Padova,2012,Durum wheat,478.0,3044.9,6.370083682008368,Padova,1.0,1,1,0,0,complete,True,False
Padova,2012,Grain maize,68841.0,291676.4,4.236957626995541,Padova,1.0,1,1,0,0,complete,True,False
Padova,2012,Soft wheat,17054.0,130360.7,7.643995543567491,Padova,1.0,1,1,0,0,complete,True,False
Padova,2013,Durum wheat,335.0,1313.2,3.92,Padova,1.0,1,1,0,0,complete,True,False
Padova,2013,Grain maize,53371.0,469008.3,8.787699312360646,Padova,1.0,1,1,0,0,complete,True,False
Padova,2013,Soft wheat,22672.0,166390.0,7.339008468595624,Padova,1.0,1,1,0,0,complete,True,False
Padova,2014,Durum wheat,346.0,1593.7,4.60606936416185,Padova,1.0,1,1,0,0,complete,False,False
Padova,2014,Grain maize,50840.0,616435.0,12.125,Padova,1.0,1,1,0,0,complete,False,False
Padova,2014,Soft wheat,17642.0,98548.2,5.58599931980501,Padova,1.0,1,1,0,0,complete,False,False
Padova,2015,Durum wheat,1198.0,7610.0,6.352253756260434,Padova,1.0,1,1,0,0,complete,False,False
Padova,2015,Grain maize,41689.0,392251.8,9.408999976012856,Padova,1.0,1,1,0,0,complete,False,False
Padova,2015,Soft wheat,16130.0,108000.0,6.695598264104154,Padova,1.0,1,1,0,0,complete,False,False
Padova,2016,Durum wheat,2520.0,14313.8,5.680079365079365,Padova,1.0,1,1,0,0,complete,False,False
Padova,2016,Grain maize,37460.0,382420.0,10.208756006406833,Padova,1.0,1,1,0,0,complete,False,False
Padova,2016,Soft wheat,19215.0,124827.5,6.4963570127504555,Padova,1.0,1,1,0,0,complete,False,False
Padova,2017,Durum wheat,1570.0,10433.7,6.6456687898089175,Padova,1.0,1,1,0,0,complete,False,False
Padova,2017,Grain maize,36356.0,300631.0,8.269089008691825,Padova,1.0,1,1,0,0,complete,False,False
Padova,2017,Soft wheat,14599.0,104326.0,7.146105897664223,Padova,1.0,1,1,0,0,complete,False,False
Padova,2018,Durum wheat,2002.0,11843.0,5.915584415584416,Padova,1.0,1,1,0,0,complete,False,False
Padova,2018,Grain maize,27847.0,270009.0,9.696161166373397,Padova,1.0,1,1,0,0,complete,False,False
Padova,2018,Soft wheat,21887.0,136075.0,6.217160871750354,Padova,1.0,1,1,0,0,complete,False,False
Padova,2019,Durum wheat,2054.0,9235.0,4.496105160662123,Padova,1.0,1,1,0,0,complete,False,False
Padova,2019,Grain maize,34881.0,304395.0,8.726670680313065,Padova,1.0,1,1,0,0,complete,False,False
Padova,2019,Soft wheat,19550.0,108176.0,5.533299232736573,Padova,1.0,1,1,0,0,complete,False,False
Padova,2020,Durum wheat,1237.0,7133.5,5.76677445432498,Padova,1.0,1,1,0,0,complete,False,False
Padova,2020,Grain maize,32559.0,355479.0,10.917995024417213,Padova,1.0,1,1,0,0,complete,False,False
Padova,2020,Soft wheat,18099.0,113666.3,6.280253052654843,Padova,1.0,1,1,0,0,complete,False,False
Padova,2021,Durum wheat,1690.0,10244.0,6.061538461538461,Padova,1.0,1,1,0,0,complete,False,False
Padova,2021,Grain maize,30438.0,301495.0,9.90521716275708,Padova,1.0,1,1,0,0,complete,False,False
Padova,2021,Soft wheat,21553.0,145019.0,6.728483273790191,Padova,1.0,1,1,0,0,complete,False,False
Padova,2022,Durum wheat,2439.0,13747.0,5.636326363263633,Padova,1.0,1,1,0,0,complete,False,False
Padova,2022,Grain maize,30871.0,207931.5,6.735496096660296,Padova,1.0,1,1,0,0,complete,False,False
Padova,2022,Soft wheat,20668.0,128637.0,6.223969421327657,Padova,1.0,1,1,0,0,complete,False,False
Palermo,1995,Durum wheat,86900.0,229068.4,2.636,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,1995,Grain maize,50.0,250.0,5.0,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,1996,Durum wheat,93685.0,220160.0,2.3500026685168383,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,1996,Grain maize,55.0,302.5,5.5,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,1997,Durum wheat,103075.0,305611.0,2.964938151831191,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,1997,Grain maize,60.0,312.5,5.208333333333333,Palermo,1.0,1,1,0,0,complete,True,False
Palermo,1998,Durum wheat,86615.0,274577.0,3.1700860128153323,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,1998,Grain maize,57.0,180.0,3.1578947368421053,Palermo,1.0,1,1,0,0,complete,True,False
Palermo,1999,Durum wheat,88600.0,141760.0,1.6,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,1999,Grain maize,60.0,180.0,3.0,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2000,Durum wheat,89000.0,240000.0,2.696629213483146,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2000,Grain maize,60.0,300.0,5.0,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2001,Durum wheat,96000.0,239040.0,2.49,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2001,Grain maize,50.0,225.0,4.5,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2002,Durum wheat,90000.0,150000.0,1.6666666666666667,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2002,Grain maize,50.0,300.0,6.0,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2003,Durum wheat,95000.0,237500.0,2.5,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2003,Grain maize,70.0,420.0,6.0,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2004,Durum wheat,90000.0,270000.0,3.0,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2004,Grain maize,70.0,490.0,7.0,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2005,Durum wheat,76000.0,190000.0,2.5,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2005,Grain maize,70.0,490.0,7.0,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2006,Durum wheat,70000.0,245000.0,3.5,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2006,Grain maize,65.0,437.5,6.730769230769231,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2007,Durum wheat,70000.0,245000.0,3.5,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2007,Grain maize,65.0,437.5,6.730769230769231,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2008,Durum wheat,100000.0,300000.0,3.0,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2008,Grain maize,50.0,350.0,7.0,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2009,Durum wheat,67074.0,211953.8,3.1599994036437367,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2009,Grain maize,45.0,270.0,6.0,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2010,Durum wheat,88000.0,255000.0,2.897727272727273,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2011,Durum wheat,85000.0,245000.0,2.8823529411764706,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2011,Grain maize,40.0,250.0,6.25,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2012,Durum wheat,85000.0,245000.0,2.8823529411764706,Palermo,1.0,1,1,0,0,complete,True,False
Palermo,2012,Grain maize,40.0,250.0,6.25,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2013,Durum wheat,80000.0,195000.0,2.4375,Palermo,1.0,1,1,0,0,complete,True,False
Palermo,2013,Grain maize,40.0,250.0,6.25,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2014,Durum wheat,80000.0,195000.0,2.4375,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2014,Grain maize,40.0,250.0,6.25,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2015,Durum wheat,81000.0,212500.0,2.623456790123457,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2015,Grain maize,40.0,255.0,6.375,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2016,Durum wheat,80500.0,215300.0,2.674534161490683,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2016,Grain maize,38.0,250.0,6.578947368421052,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2017,Durum wheat,80600.0,215000.0,2.667493796526055,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2017,Grain maize,38.0,250.0,6.578947368421052,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2018,Durum wheat,80500.0,210000.0,2.608695652173913,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2018,Grain maize,38.0,250.0,6.578947368421052,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2019,Durum wheat,80400.0,209000.0,2.599502487562189,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2019,Grain maize,40.0,260.0,6.5,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2020,Durum wheat,80400.0,209000.0,2.599502487562189,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2020,Grain maize,40.0,255.0,6.375,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2021,Durum wheat,80400.0,209000.0,2.599502487562189,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2021,Grain maize,45.0,287.0,6.377777777777778,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2022,Durum wheat,80400.0,199595.0,2.4825248756218907,Palermo,1.0,1,1,0,0,complete,False,False
Palermo,2022,Grain maize,45.0,287.0,6.377777777777778,Palermo,1.0,1,1,0,0,complete,False,False
Parma,1995,Durum wheat,1070.0,5269.0,4.924299065420561,Parma,1.0,1,1,0,0,complete,False,False
Parma,1995,Grain maize,3740.0,35672.5,9.538101604278076,Parma,1.0,1,1,0,0,complete,False,False
Parma,1995,Soft wheat,27000.0,142620.0,5.282222222222222,Parma,1.0,1,1,0,0,complete,False,False
Parma,1996,Durum wheat,200.0,980.0,4.9,Parma,1.0,1,1,0,0,complete,False,False
Parma,1996,Grain maize,3900.0,38220.0,9.8,Parma,1.0,1,1,0,0,complete,False,False
Parma,1996,Soft wheat,28000.0,148400.0,5.3,Parma,1.0,1,1,0,0,complete,False,False
Parma,1997,Durum wheat,150.0,682.5,4.55,Parma,1.0,1,1,0,0,complete,False,False
Parma,1997,Grain maize,4800.0,40360.0,8.408333333333333,Parma,1.0,1,1,0,0,complete,True,False
Parma,1997,Soft wheat,23000.0,108100.0,4.7,Parma,1.0,1,1,0,0,complete,False,False
Parma,1998,Durum wheat,1420.0,7710.0,5.429577464788732,Parma,1.0,1,1,0,0,complete,False,False
Parma,1998,Grain maize,4000.0,44029.0,11.00725,Parma,1.0,1,1,0,0,complete,True,False
Parma,1998,Soft wheat,22700.0,137100.0,6.039647577092511,Parma,1.0,1,1,0,0,complete,False,False
Parma,1999,Durum wheat,1400.0,6000.0,4.285714285714286,Parma,1.0,1,1,0,0,complete,False,False
Parma,1999,Grain maize,4530.0,44029.0,9.719426048565122,Parma,1.0,1,1,0,0,complete,False,False
Parma,1999,Soft wheat,22200.0,100002.0,4.504594594594595,Parma,1.0,1,1,0,0,complete,False,False
Parma,2000,Durum wheat,1050.0,5670.0,5.4,Parma,1.0,1,1,0,0,complete,False,False
Parma,2000,Grain maize,9380.0,98214.6,10.470639658848615,Parma,1.0,1,1,0,0,complete,False,False
Parma,2000,Soft wheat,20700.0,122190.0,5.902898550724638,Parma,1.0,1,1,0,0,complete,False,False
Parma,2001,Durum wheat,300.0,1385.0,4.616666666666666,Parma,1.0,1,1,0,0,complete,False,False
Parma,2001,Grain maize,5900.0,62923.0,10.664915254237288,Parma,1.0,1,1,0,0,complete,False,False
Parma,2001,Soft wheat,18500.0,88100.0,4.762162162162162,Parma,1.0,1,1,0,0,complete,False,False
Parma,2002,Durum wheat,780.0,3822.0,4.9,Parma,1.0,1,1,0,0,complete,False,False
Parma,2002,Grain maize,4130.0,36760.0,8.900726392251816,Parma,1.0,1,1,0,0,complete,False,False
Parma,2002,Soft wheat,20300.0,107569.0,5.298965517241379,Parma,1.0,1,1,0,0,complete,False,False
Parma,2003,Durum wheat,480.0,2439.0,5.08125,Parma,1.0,1,1,0,0,complete,False,False
Parma,2003,Grain maize,10165.0,87068.0,8.565469749139202,Parma,1.0,1,1,0,0,complete,False,False
Parma,2003,Soft wheat,17500.0,90250.0,5.1571428571428575,Parma,1.0,1,1,0,0,complete,False,False
Parma,2004,Durum wheat,710.0,3773.0,5.314084507042254,Parma,1.0,1,1,0,0,complete,False,False
Parma,2004,Grain maize,8515.0,84000.5,9.865002935995303,Parma,1.0,1,1,0,0,complete,False,False
